RespondentId,Gender,Political_standpoint,Vote_for_party
25835847,F,Midden,ChristenUnie
25846077,M,Midden,Weet ik (nog) niet
25862799,M,(Gematigd) links,PvdA
25844524,M,(Gematigd) rechts,Weet ik (nog) niet
25844612,F,Midden,CDA
25865118,M,(Gematigd) rechts,CDA
25836563,M,(Gematigd) rechts,Forum voor Democratie
25839562,M,(Gematigd) rechts,50 Plus
25840564,M,(Gematigd) links,GroenLinks
25836628,M,Midden,CDA
25846511,M,Midden,D66
25829983,F,(Gematigd) links,SP
25843226,F,Midden,SP
25854763,M,(Gematigd) links,Wil ik niet zeggen
25845819,M,Midden,Weet ik (nog) niet
25837226,M,Midden,Weet ik (nog) niet
25843881,M,Midden,CDA
25858920,M,(Gematigd) rechts,VVD
25845490,M,(Gematigd) links,50 Plus
25853886,F,(Gematigd) links,Partij voor de Dieren
25841336,M,(Gematigd) links,PvdA
25832521,M,(Gematigd) links,PvdA
25860826,M,(Gematigd) rechts,50 Plus
25846902,M,(Gematigd) rechts,VVD
25843225,M,(Gematigd) links,GroenLinks
25866743,F,(Gematigd) links,GroenLinks
25842331,M,(Gematigd) rechts,ChristenUnie
25867596,F,(Gematigd) links,PvdA
25832677,M,(Gematigd) rechts,CDA
25852857,M,Midden,D66
25854542,F,Midden,CDA
25832109,M,(Gematigd) links,GroenLinks
25840860,F,Midden,VVD
25858709,F,(Gematigd) rechts,VVD
25837877,M,(Gematigd) rechts,PVV
25865257,M,Midden,CDA
25843484,M,(Gematigd) rechts,ChristenUnie
25856715,F,Midden,Ik zou niet gaan stemmen
25829676,F,(Gematigd) links,Wil ik niet zeggen
25837170,M,Midden,GroenLinks
25866221,M,Midden,CDA
25853705,M,(Gematigd) links,PvdA
25835526,M,Midden,Weet ik (nog) niet
25866399,M,Midden,D66
25854054,F,(Gematigd) links,GroenLinks
25833243,F,(Gematigd) links,Weet ik (nog) niet
25831927,M,(Gematigd) rechts,CDA
25859192,M,(Gematigd) links,PvdA
25866962,M,(Gematigd) rechts,CDA
25841232,M,Midden,CDA
25844690,M,Midden,Weet ik (nog) niet
25841574,M,(Gematigd) rechts,VVD
25868917,M,(Gematigd) rechts,VVD
25841144,M,(Gematigd) rechts,CDA
25848060,M,Midden,Weet ik (nog) niet
25843509,M,(Gematigd) links,PvdA
25832263,F,Midden,VVD
25829097,M,(Gematigd) links,Weet ik (nog) niet
25839629,M,Midden,50 Plus
25848380,F,(Gematigd) links,PvdA
25841557,F,(Gematigd) rechts,VVD
25831804,M,(Gematigd) links,PvdA
25866205,M,Midden,Wil ik niet zeggen
25864272,F,Midden,50 Plus
25837120,M,Midden,ChristenUnie
25866157,M,Midden,ChristenUnie
25832277,M,(Gematigd) links,GroenLinks
25839327,M,(Gematigd) rechts,D66
25840468,F,Midden,Weet ik (nog) niet
25828556,M,(Gematigd) links,GroenLinks
25858840,M,Midden,Weet ik (nog) niet
25838084,M,(Gematigd) links,Weet ik (nog) niet
25849142,F,Extreemrechts,VVD
25835057,M,Midden,Weet ik (nog) niet
25865602,M,(Gematigd) rechts,50 Plus
25848482,M,(Gematigd) rechts,Forum voor Democratie
25840536,M,Midden,Weet ik (nog) niet
25839179,M,(Gematigd) rechts,VVD
25840622,M,(Gematigd) links,D66
25841343,F,(Gematigd) links,D66
25835384,M,(Gematigd) rechts,VVD
25828878,M,Midden,50 Plus
25842026,M,(Gematigd) links,SP
25848285,M,(Gematigd) rechts,Forum voor Democratie
25830880,F,Midden,CDA
25848144,F,(Gematigd) links,GroenLinks
25833957,M,Midden,VVD
25829633,M,(Gematigd) rechts,VVD
25834470,F,(Gematigd) links,PvdA
25836031,M,(Gematigd) links,SP
25861153,M,(Gematigd) rechts,VVD
25860190,M,Midden,PvdA
25851416,M,(Gematigd) rechts,VVD
25835373,F,Midden,Weet ik (nog) niet
25828942,F,(Gematigd) rechts,VVD
25842778,F,Midden,50 Plus
25831325,M,(Gematigd) links,D66
25867829,M,(Gematigd) links,GroenLinks
25835752,M,Midden,D66
25853584,F,Midden,CDA
25841236,M,Midden,Ik zou niet gaan stemmen
25851240,M,Midden,D66
25848217,M,(Gematigd) rechts,PVV
25829268,M,Extreemlinks,GroenLinks
25864239,F,(Gematigd) links,PvdA
25832115,M,(Gematigd) links,Partij voor de Dieren
25845494,M,(Gematigd) links,Wil ik niet zeggen
25862551,M,(Gematigd) rechts,VVD
25866485,F,(Gematigd) links,GroenLinks
25861113,M,Midden,Wil ik niet zeggen
25830482,F,(Gematigd) rechts,Weet ik (nog) niet
25854963,M,(Gematigd) links,GroenLinks
25859238,M,(Gematigd) rechts,VVD
25849024,M,(Gematigd) links,D66
25850782,M,Midden,CDA
25849212,F,Midden,CDA
25840871,M,(Gematigd) links,Partij voor de Dieren
25844609,M,(Gematigd) rechts,CDA
25860452,M,(Gematigd) rechts,Weet ik (nog) niet
25863440,F,(Gematigd) links,Weet ik (nog) niet
25844483,F,(Gematigd) rechts,VVD
25840088,M,(Gematigd) links,PvdA
25859384,M,Midden,CDA
25863609,M,Midden,CDA
25858638,M,Midden,Partij voor de Dieren
25841968,M,Midden,50 Plus
25839885,M,(Gematigd) rechts,Weet ik (nog) niet
25845021,M,(Gematigd) rechts,Forum voor Democratie
25863349,M,(Gematigd) links,GroenLinks
25834909,M,Midden,Weet ik (nog) niet
25852013,M,(Gematigd) links,PvdA
25864935,M,Midden,ChristenUnie
25829627,M,Midden,VVD
25862437,M,(Gematigd) links,PvdA
25847817,M,(Gematigd) links,D66
25851486,F,Midden,Forum voor Democratie
25841979,M,(Gematigd) links,PvdA
25848835,F,(Gematigd) links,50 Plus
25856196,M,(Gematigd) links,D66
25864017,M,(Gematigd) rechts,Forum voor Democratie
25848698,M,(Gematigd) links,SP
25855079,M,Midden,Weet ik (nog) niet
25833591,M,(Gematigd) rechts,PVV
25850858,M,(Gematigd) links,GroenLinks
25843047,F,(Gematigd) rechts,Forum voor Democratie
25832860,F,Midden,ChristenUnie
25865231,M,(Gematigd) links,PvdA
25859719,F,Midden,CDA
25864869,M,(Gematigd) links,PvdA
25840357,F,(Gematigd) rechts,Weet ik (nog) niet
25861510,M,Midden,Wil ik niet zeggen
25863567,M,(Gematigd) links,PvdA
25842821,M,Midden,PvdA
25856739,M,Midden,VVD
25838245,M,(Gematigd) links,PvdA
25842212,M,Midden,D66
25860386,F,(Gematigd) links,Partij voor de Dieren
25861873,M,(Gematigd) rechts,Forum voor Democratie
25842601,F,Midden,Wil ik niet zeggen
25860045,M,(Gematigd) links,PvdA
25837632,M,Midden,CDA
25841151,F,Midden,Weet ik (nog) niet
25857456,M,(Gematigd) links,PvdA
25849581,M,(Gematigd) links,SP
25851397,F,Midden,Ik zou niet gaan stemmen
25859849,M,(Gematigd) links,Weet ik (nog) niet
25859689,M,(Gematigd) links,GroenLinks
25839098,M,Midden,ChristenUnie
25842354,M,Midden,VVD
25864628,M,(Gematigd) rechts,VVD
25852900,M,(Gematigd) links,Partij voor de Dieren
25851487,F,(Gematigd) links,PvdA
25836807,M,Midden,SP
25838542,M,(Gematigd) rechts,PVV
25859026,M,(Gematigd) links,Weet ik (nog) niet
25850223,F,Midden,Wil ik niet zeggen
25868546,M,Midden,PVV
25850810,M,(Gematigd) rechts,VVD
25842430,M,(Gematigd) links,GroenLinks
25850593,F,Midden,VVD
25849125,M,Midden,D66
25858484,F,(Gematigd) links,PvdA
25865457,M,(Gematigd) links,PvdA
25832614,F,(Gematigd) links,PvdA
25832171,M,Midden,D66
25842693,M,(Gematigd) links,50 Plus
25835141,F,Midden,Weet ik (nog) niet
25860072,F,Midden,VVD
25839316,M,(Gematigd) links,Weet ik (nog) niet
25831043,F,Midden,Weet ik (nog) niet
25865827,M,(Gematigd) links,GroenLinks
25842360,F,(Gematigd) links,PvdA
25863647,M,(Gematigd) links,Weet ik (nog) niet
25836406,M,Midden,GroenLinks
25841391,F,(Gematigd) links,GroenLinks
25841987,F,(Gematigd) links,ChristenUnie
25837579,M,(Gematigd) links,PvdA
25833362,F,(Gematigd) links,GroenLinks
25837224,M,(Gematigd) links,GroenLinks
25837798,M,(Gematigd) links,PvdA
25851242,M,(Gematigd) rechts,D66
25840352,F,Midden,50 Plus
25858064,F,(Gematigd) links,GroenLinks
25847102,M,(Gematigd) rechts,VVD
25845007,M,Midden,D66
25863562,F,Midden,CDA
25851870,M,(Gematigd) links,D66
25859459,M,(Gematigd) rechts,VVD
25859680,M,(Gematigd) links,GroenLinks
25864290,M,(Gematigd) rechts,Forum voor Democratie
25867270,M,(Gematigd) links,50 Plus
25868389,M,(Gematigd) links,Weet ik (nog) niet
25862133,M,(Gematigd) links,SP
25847387,F,(Gematigd) rechts,CDA
25840544,M,(Gematigd) links,50 Plus
25855829,M,(Gematigd) rechts,VVD
25856735,M,(Gematigd) links,GroenLinks
25841868,M,Midden,CDA
25833779,F,(Gematigd) links,GroenLinks
25841101,M,Midden,ChristenUnie
25837637,F,(Gematigd) links,Wil ik niet zeggen
25854270,M,(Gematigd) links,50 Plus
25856422,M,(Gematigd) links,PvdA
25841976,M,(Gematigd) rechts,Forum voor Democratie
25835070,F,(Gematigd) links,GroenLinks
25832467,M,(Gematigd) links,PvdA
25861285,M,Midden,50 Plus
25833718,M,(Gematigd) links,GroenLinks
25862850,M,Midden,PvdA
25863394,M,(Gematigd) rechts,CDA
25859657,M,(Gematigd) links,GroenLinks
25840210,F,(Gematigd) links,GroenLinks
25851274,F,Midden,Weet ik (nog) niet
25844698,F,(Gematigd) links,GroenLinks
25829955,M,(Gematigd) links,PvdA
25844614,M,Midden,VVD
25863831,F,(Gematigd) links,GroenLinks
25842924,F,(Gematigd) links,Partij voor de Dieren
25832645,M,(Gematigd) rechts,Forum voor Democratie
25841909,M,Midden,CDA
25864805,M,(Gematigd) rechts,Forum voor Democratie
25830458,F,(Gematigd) links,PvdA
25866260,F,Extreemlinks,Partij voor de Dieren
25854303,F,Midden,SP
25861200,F,(Gematigd) links,GroenLinks
25835859,F,(Gematigd) links,Partij voor de Dieren
25867998,F,Midden,GroenLinks
25868160,M,Midden,D66
25838278,F,(Gematigd) rechts,CDA
25846040,F,Midden,GroenLinks
25839948,M,Extreemrechts,Forum voor Democratie
25842675,M,(Gematigd) links,PvdA
25837951,M,(Gematigd) links,SP
25840475,M,(Gematigd) links,CDA
25831060,M,(Gematigd) rechts,Wil ik niet zeggen
25848035,F,(Gematigd) links,PvdA
25830278,M,(Gematigd) rechts,CDA
25840594,M,Midden,GroenLinks
25843803,M,(Gematigd) links,GroenLinks
25843650,F,(Gematigd) links,PvdA
25843405,M,Midden,VVD
25841805,M,Midden,VVD
25836557,M,Midden,Wil ik niet zeggen
25829117,M,(Gematigd) links,Partij voor de Dieren
25851261,M,Midden,Wil ik niet zeggen
25847872,M,(Gematigd) links,GroenLinks
25832951,F,(Gematigd) links,GroenLinks
25850282,M,(Gematigd) links,Weet ik (nog) niet
25848777,M,(Gematigd) links,ChristenUnie
25841225,M,Midden,CDA
25837868,M,(Gematigd) rechts,SGP
25856679,M,(Gematigd) links,PvdA
25854115,M,Midden,CDA
25853073,M,(Gematigd) links,ChristenUnie
25861826,M,Midden,50 Plus
25852390,M,Midden,CDA
25865137,M,(Gematigd) links,ChristenUnie
25845424,F,(Gematigd) links,ChristenUnie
25845229,M,Midden,PvdA
25853257,M,Midden,CDA
25848476,M,(Gematigd) links,PvdA
25861489,M,(Gematigd) links,GroenLinks
25868191,M,(Gematigd) rechts,VVD
25857336,M,(Gematigd) links,PvdA
25832675,M,(Gematigd) links,Weet ik (nog) niet
25841985,F,(Gematigd) links,GroenLinks
25859394,F,Midden,CDA
25854192,F,(Gematigd) links,GroenLinks
25854665,M,Extreemlinks,SP
25834685,M,(Gematigd) rechts,ChristenUnie
25829810,M,(Gematigd) links,GroenLinks
25835567,M,Midden,Blanco / ongeldig
25835593,F,(Gematigd) rechts,VVD
25864928,M,Midden,ChristenUnie
25838821,M,Midden,SP
25854053,M,(Gematigd) links,PvdA
25846897,F,(Gematigd) links,PvdA
25834465,M,(Gematigd) links,PvdA
25864097,M,(Gematigd) links,Wil ik niet zeggen
25845507,M,(Gematigd) rechts,VVD
25849228,M,(Gematigd) rechts,GroenLinks
25840461,F,(Gematigd) links,PvdA
25849087,F,Midden,CDA
25866912,M,Midden,VVD
25833521,M,(Gematigd) links,GroenLinks
25849425,M,(Gematigd) rechts,Weet ik (nog) niet
25837666,M,(Gematigd) links,Weet ik (nog) niet
25834656,M,(Gematigd) links,D66
25832772,M,(Gematigd) links,GroenLinks
25836857,M,(Gematigd) rechts,CDA
25831373,M,(Gematigd) links,GroenLinks
25864918,M,Midden,D66
25842071,F,(Gematigd) links,Weet ik (nog) niet
25830640,M,(Gematigd) links,PvdA
25852178,M,(Gematigd) links,GroenLinks
25859727,F,(Gematigd) links,SP
25833423,M,(Gematigd) links,Weet ik (nog) niet
25842063,M,Midden,PvdA
25860156,M,Midden,ChristenUnie
25834628,M,Midden,D66
25847901,F,(Gematigd) links,Partij voor de Dieren
25856993,F,(Gematigd) links,Partij voor de Dieren
25863847,F,(Gematigd) links,SP
25837180,F,Midden,Weet ik (nog) niet
25847123,F,Midden,Weet ik (nog) niet
25837270,M,Midden,GroenLinks
25840643,F,(Gematigd) links,PvdA
25853614,M,(Gematigd) links,Weet ik (nog) niet
25846669,M,(Gematigd) rechts,VVD
25861032,M,(Gematigd) links,PvdA
25832615,M,Midden,Forum voor Democratie
25864470,M,(Gematigd) links,GroenLinks
25840363,M,Midden,50 Plus
25835092,M,(Gematigd) links,PvdA
25867054,M,(Gematigd) links,PvdA
25832828,M,(Gematigd) rechts,Weet ik (nog) niet
25842715,M,(Gematigd) links,PvdA
25833734,M,(Gematigd) links,GroenLinks
25858463,M,(Gematigd) links,GroenLinks
25850759,M,(Gematigd) links,GroenLinks
25828882,F,(Gematigd) links,ChristenUnie
25842157,M,(Gematigd) links,GroenLinks
25844719,M,Midden,Weet ik (nog) niet
25867703,M,(Gematigd) links,Weet ik (nog) niet
25849414,F,Midden,VVD
25838346,M,(Gematigd) links,GroenLinks
25851224,M,(Gematigd) rechts,Weet ik (nog) niet
25862242,M,(Gematigd) links,Ik zou niet gaan stemmen
25856813,F,Midden,Weet ik (nog) niet
25849272,M,Extreemlinks,PvdA
25840298,M,(Gematigd) links,Partij voor de Dieren
25830849,F,(Gematigd) links,GroenLinks
25835472,M,Midden,ChristenUnie
25842527,M,(Gematigd) rechts,Wil ik niet zeggen
25845328,M,Midden,Partij voor de Dieren
25835985,M,Midden,CDA
25841852,F,(Gematigd) links,Partij voor de Dieren
25851098,M,(Gematigd) links,PvdA
25837222,M,Midden,CDA
25838601,M,Midden,Weet ik (nog) niet
25843747,F,Midden,GroenLinks
25839587,F,(Gematigd) links,Partij voor de Dieren
25859838,M,(Gematigd) rechts,50 Plus
25829903,F,Midden,ChristenUnie
25837238,M,(Gematigd) links,ChristenUnie
25843655,M,(Gematigd) links,SP
25850244,F,(Gematigd) links,ChristenUnie
25850613,F,(Gematigd) links,PvdA
25837390,F,Midden,CDA
25855091,M,(Gematigd) links,D66
25866514,F,(Gematigd) rechts,VVD
25830782,M,(Gematigd) links,GroenLinks
25851628,M,Midden,CDA
25842489,M,(Gematigd) links,PvdA
25847218,F,(Gematigd) links,GroenLinks
25847267,M,Extreemlinks,GroenLinks
25855890,M,(Gematigd) links,D66
25840837,M,(Gematigd) rechts,VVD
25861158,F,Midden,Weet ik (nog) niet
25849326,M,(Gematigd) rechts,VVD
25856347,M,Midden,Weet ik (nog) niet
25866644,M,(Gematigd) links,PvdA
25868869,M,(Gematigd) links,GroenLinks
25859335,F,(Gematigd) links,PvdA
25865537,M,(Gematigd) links,GroenLinks
25855538,M,Midden,CDA
25853072,F,Extreemlinks,SP
25867360,M,(Gematigd) rechts,50 Plus
25854413,M,(Gematigd) links,D66
25867667,F,Midden,D66
25852695,F,(Gematigd) links,PvdA
25838727,M,(Gematigd) rechts,50 Plus
25832088,M,(Gematigd) links,GroenLinks
25831213,M,(Gematigd) rechts,VVD
25857431,F,Midden,CDA
25840984,M,(Gematigd) rechts,Weet ik (nog) niet
25834244,F,(Gematigd) rechts,CDA
25861297,F,Midden,PvdA
25849377,M,(Gematigd) links,Weet ik (nog) niet
25842216,M,(Gematigd) links,Wil ik niet zeggen
25868883,M,(Gematigd) links,ChristenUnie
25853918,F,(Gematigd) links,Partij voor de Dieren
25865310,M,(Gematigd) links,GroenLinks
25866722,F,(Gematigd) links,GroenLinks
25858017,M,Midden,D66
25867635,F,Midden,VVD
25832880,M,Midden,50 Plus
25862582,M,Midden,D66
25833576,F,Midden,Forum voor Democratie
25868208,M,(Gematigd) links,GroenLinks
25844590,M,(Gematigd) links,ChristenUnie
25829087,F,Midden,SP
25836854,M,(Gematigd) links,Weet ik (nog) niet
25850951,M,(Gematigd) links,Weet ik (nog) niet
25850066,M,Extreemlinks,GroenLinks
25845390,M,Extreemlinks,VVD
25831934,M,(Gematigd) links,PvdA
25830802,M,(Gematigd) links,PvdA
25865390,M,Midden,D66
25839355,M,(Gematigd) links,SP
25835435,M,(Gematigd) links,PvdA
25866682,M,(Gematigd) links,GroenLinks
25837735,M,Midden,Ik zou niet gaan stemmen
25851434,M,(Gematigd) links,SP
25850285,F,(Gematigd) rechts,Weet ik (nog) niet
25849821,M,Midden,CDA
25833293,F,Midden,Partij voor de Dieren
25859710,M,Midden,CDA
25828604,M,(Gematigd) rechts,VVD
25867908,M,(Gematigd) rechts,VVD
25857020,F,(Gematigd) links,PvdA
25842509,M,(Gematigd) links,GroenLinks
25853508,M,(Gematigd) links,PvdA
25857246,F,(Gematigd) rechts,PvdA
25863531,F,(Gematigd) links,PvdA
25857321,M,(Gematigd) rechts,CDA
25868643,F,(Gematigd) links,SP
25828853,M,Midden,CDA
25864235,M,(Gematigd) links,Weet ik (nog) niet
25858142,M,(Gematigd) links,PvdA
25861569,M,(Gematigd) links,ChristenUnie
25839080,F,(Gematigd) links,Partij voor de Dieren
25836876,M,(Gematigd) links,GroenLinks
25829005,M,(Gematigd) rechts,Weet ik (nog) niet
25835976,F,(Gematigd) links,GroenLinks
25836764,M,Midden,D66
25847657,F,(Gematigd) rechts,VVD
25846932,M,(Gematigd) links,PvdA
25841958,M,(Gematigd) links,GroenLinks
25833741,F,(Gematigd) links,GroenLinks
25829163,M,(Gematigd) rechts,Forum voor Democratie
25864885,F,(Gematigd) links,GroenLinks
25832641,M,(Gematigd) links,GroenLinks
25865952,M,(Gematigd) links,PvdA
25835994,M,Midden,SP
25864139,M,(Gematigd) links,PvdA
25867175,M,Midden,Weet ik (nog) niet
25857742,M,Midden,Wil ik niet zeggen
25853051,M,(Gematigd) links,PvdA
25841556,M,Midden,CDA
25844620,M,(Gematigd) links,GroenLinks
25841538,F,(Gematigd) rechts,VVD
25850550,M,(Gematigd) rechts,CDA
25845011,M,(Gematigd) links,SP
25847455,F,Midden,VVD
25834359,F,Midden,Weet ik (nog) niet
25868395,M,Midden,Blanco / ongeldig
25858300,M,Midden,ChristenUnie
25840681,F,Midden,Partij voor de Dieren
25829600,F,(Gematigd) links,PvdA
25831603,M,(Gematigd) links,ChristenUnie
25854082,F,(Gematigd) rechts,ChristenUnie
25859444,M,Midden,50 Plus
25852501,F,(Gematigd) links,ChristenUnie
25864075,M,(Gematigd) rechts,Forum voor Democratie
25834406,M,(Gematigd) links,PvdA
25861670,M,(Gematigd) links,PvdA
25836443,M,Midden,CDA
25841993,M,(Gematigd) links,GroenLinks
25856518,M,(Gematigd) links,PvdA
25843701,M,Midden,CDA
25831300,F,(Gematigd) links,ChristenUnie
25856918,M,(Gematigd) links,ChristenUnie
25864979,M,(Gematigd) rechts,50 Plus
25866255,F,Midden,D66
25836897,M,(Gematigd) links,GroenLinks
25834234,M,(Gematigd) links,PvdA
25830425,M,(Gematigd) links,Partij voor de Dieren
25855850,F,(Gematigd) links,D66
25852267,M,(Gematigd) rechts,50 Plus
25831304,M,(Gematigd) links,SP
25862928,M,Midden,VVD
25859255,M,(Gematigd) links,PvdA
25849616,M,(Gematigd) links,PvdA
25846365,M,Midden,VVD
25838484,M,Midden,Weet ik (nog) niet
25859405,M,Midden,CDA
25834537,M,Midden,Weet ik (nog) niet
25861713,F,Midden,Partij voor de Dieren
25855697,M,Midden,D66
25830089,M,(Gematigd) rechts,Partij voor de Dieren
25848555,M,Midden,Forum voor Democratie
25839932,F,(Gematigd) links,PvdA
25836979,F,(Gematigd) links,D66
25845042,M,Midden,Ik zou niet gaan stemmen
25862458,M,Midden,CDA
25845492,M,Extreemlinks,Partij voor de Dieren
25847506,M,Midden,D66
25864737,M,Midden,Weet ik (nog) niet
25866146,F,(Gematigd) links,Partij voor de Dieren
25852423,F,(Gematigd) links,GroenLinks
25850169,M,Midden,ChristenUnie
25846936,M,Midden,CDA
25841841,M,(Gematigd) links,Weet ik (nog) niet
25864851,F,Midden,Weet ik (nog) niet
25837244,M,(Gematigd) rechts,Weet ik (nog) niet
25846751,M,Midden,GroenLinks
25838190,M,(Gematigd) links,Partij voor de Dieren
25844368,M,(Gematigd) links,PvdA
25859800,M,(Gematigd) links,PvdA
25852804,M,Midden,CDA
25858175,M,Midden,ChristenUnie
25842961,M,(Gematigd) rechts,Weet ik (nog) niet
25857026,M,Midden,Wil ik niet zeggen
25868584,M,(Gematigd) links,D66
25846904,F,(Gematigd) links,GroenLinks
25857638,M,(Gematigd) links,Partij voor de Dieren
25855016,M,(Gematigd) links,PvdA
25866098,M,(Gematigd) links,GroenLinks
25851607,M,Midden,CDA
25867877,M,(Gematigd) links,PvdA
25831880,F,(Gematigd) links,PvdA
25840110,M,(Gematigd) links,GroenLinks
25858907,M,(Gematigd) rechts,CDA
25836583,M,(Gematigd) rechts,VVD
25865884,M,(Gematigd) links,GroenLinks
25832190,F,(Gematigd) links,GroenLinks
25837110,F,(Gematigd) links,PvdA
25850461,F,(Gematigd) links,PvdA
25860776,M,(Gematigd) rechts,VVD
25850733,M,Midden,CDA
25836403,F,(Gematigd) links,GroenLinks
25860866,M,(Gematigd) links,Partij voor de Dieren
25850372,M,Midden,Weet ik (nog) niet
25834789,M,(Gematigd) links,GroenLinks
25842720,M,(Gematigd) rechts,CDA
25867832,M,Midden,CDA
25858830,M,Midden,ChristenUnie
25866827,M,Midden,VVD
25864485,F,(Gematigd) rechts,VVD
25835019,F,(Gematigd) links,Weet ik (nog) niet
25867644,F,(Gematigd) links,GroenLinks
25837213,M,(Gematigd) links,PvdA
25837203,M,Midden,Weet ik (nog) niet
25856524,F,Midden,VVD
25866590,M,(Gematigd) links,PvdA
25849386,M,(Gematigd) rechts,CDA
25856753,M,(Gematigd) links,GroenLinks
25838234,F,(Gematigd) links,GroenLinks
25854605,F,Midden,ChristenUnie
25857810,M,Midden,PvdA
25837888,F,(Gematigd) links,GroenLinks
25863768,M,Midden,Forum voor Democratie
25853008,M,(Gematigd) links,GroenLinks
25840411,M,(Gematigd) rechts,VVD
25850420,M,Midden,CDA
25849240,M,(Gematigd) rechts,VVD
25850416,M,(Gematigd) links,ChristenUnie
25858112,M,(Gematigd) links,Partij voor de Dieren
25860410,M,(Gematigd) links,GroenLinks
25866379,F,(Gematigd) links,GroenLinks
25863455,M,Midden,D66
25829730,M,(Gematigd) rechts,Forum voor Democratie
25867195,M,Midden,CDA
25837806,M,(Gematigd) links,Forum voor Democratie
